fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.8,0.99570092,-1,40,40,0.018291607,-1.345294633,AB,1172,4713.233123,5088.680213,5358.683624,1,13,CA,-45,0,BC,1,1,1,0,200,0,INTERNET,2.241175521,windows,1,1,0,2
0,0.8,0.812691072,30,3,10,0.011329659,-1.483312622,AB,2182,11368.0594,4792.127018,5189.973892,5,5,CA,53,1,BE,1,1,3,0,200,0,INTERNET,2.03816869,linux,0,1,0,2
0,0.4,0.915835469,-1,29,30,0.021992201,-1.337243029,AC,1081,7412.27658,4938.30514,5678.630528,0,10,CA,153,1,BB,0,1,-1,0,200,0,INTERNET,5.737283766,linux,0,1,0,2
0,0.7,0.911679009,106,12,20,26.35747585,-0.970101545,AC,2793,6606.053755,4118.337283,5342.091829,1,12,CB,97,1,BC,0,1,-1,0,200,0,INTERNET,4.635119384,macintosh,1,1,0,2
0,0.8,0.88724317,20,0,30,0.01190362,50.96654223,AA,2012,7502.903831,6688.065569,5218.287393,17,13,CA,125,0,BC,0,1,1,0,200,0,INTERNET,10.3890177,other,1,1,0,2
0,0.1,0.846422152,-1,373,30,0.011729627,-1.128719817,AD,2472,14338.91225,5223.459311,5213.105991,11,6,CA,39,0,BE,1,1,30,0,200,0,INTERNET,4.914326822,other,1,1,0,2
0,0.7,0.115815997,-1,91,30,0.003233041,26.56761477,AA,2548,8000.379912,4799.854444,5412.45654,651,15,CA,56,0,BB,0,1,28,1,200,0,INTERNET,4.050976594,other,1,1,0,2
0,0.8,0.280809412,-1,50,50,0.026641814,28.78720193,AA,827,2983.843756,3317.009208,3100.456143,30,5,CA,105,1,BB,1,1,4,0,200,0,INTERNET,4.013306501,other,1,1,0,2
0,0.3,0.505104079,-1,103,20,0.007144608,-0.985110443,AD,825,3964.86783,4914.235005,5607.261648,41,7,CA,101,1,BE,0,1,10,0,200,0,INTERNET,9.732834552,linux,0,1,0,2
0,0.4,0.643591239,96,7,40,0.002872765,30.3710845,AA,1151,3839.028012,3544.189408,5362.998404,36,12,CA,44,1,BD,0,1,29,0,200,0,INTERNET,2.383551905,other,1,1,0,2
0,0.8,0.036510188,-1,113,40,0.014052055,-0.523942172,AB,3781,1108.37598,4009.566854,5153.471446,873,17,CA,50,1,BB,0,1,31,0,200,0,INTERNET,3.227833483,windows,0,1,0,2
0,0.9,0.43142185,-1,167,30,6.398835258,-0.441394002,AC,4866,8218.851552,6648.545739,5496.013775,3,23,CA,186,1,BB,0,1,30,1,1000,0,INTERNET,6.543177335,macintosh,0,1,0,2
0,0.3,0.405877152,-1,36,40,0.000158146,-0.793424769,AA,1058,10684.40571,8265.724306,5613.938039,2,7,CA,122,1,BB,0,1,-1,0,200,0,INTERNET,13.6996737,linux,0,1,0,2
0,0.1,0.515510527,-1,139,20,0.003918056,-1.244707475,AC,859,9085.897743,5272.297176,5546.396051,31,9,CE,35,0,BE,1,1,-1,0,200,0,INTERNET,11.3704575,linux,0,1,0,2
0,0.6,0.849856757,-1,67,40,0.002800381,-0.781643027,AB,3390,14033.27415,5535.750431,5559.033763,5,14,CA,59,0,BC,0,1,29,0,200,0,INTERNET,3.503893922,other,0,1,0,2
0,0.8,0.47225294,37,11,40,16.39232565,49.19020896,AA,880,7548.814207,5858.884824,5157.102603,5,5,CE,67,1,BC,0,1,28,0,200,0,INTERNET,9.83559594,windows,1,1,0,2
0,0.4,0.59069277,-1,45,20,0.007609738,-1.260025353,AB,1108,2983.529247,2746.701666,5484.064426,729,13,CA,94,0,BB,0,1,20,0,200,0,INTERNET,8.252472169,other,1,1,0,2
0,0.9,0.622098607,-1,22,30,24.67597067,50.02040708,AA,1322,6348.100331,4396.181794,5517.082153,14,6,CA,241,0,BC,0,1,16,1,200,0,INTERNET,7.309536798,linux,0,1,0,2
0,0.2,0.926090533,-1,116,30,0.02047228,-0.718175147,AC,2169,2013.660336,4841.58232,5206.493686,0,13,CD,155,1,BB,0,1,-1,0,1000,0,INTERNET,4.667952747,linux,0,1,0,2
0,0.2,0.748798574,54,7,30,0.012992851,-0.904082314,AC,1324,3942.944347,3874.595641,5524.480148,1,11,CA,117,1,BC,0,1,-1,1,1000,0,INTERNET,6.713269542,linux,1,1,0,2
0,0.9,0.992941009,59,11,30,0.011192835,21.38849415,AA,1661,4753.617211,6106.901233,5151.197535,877,5,CA,114,1,BC,0,1,26,0,1000,0,INTERNET,15.48698441,macintosh,0,1,0,2
0,0.9,0.703768132,28,6,60,7.767261294,-0.628950239,AC,923,5624.224153,5956.269749,5311.971846,1,5,CA,73,1,BC,1,1,-1,0,200,0,INTERNET,21.16000566,other,0,2,0,2
0,0.8,0.574697755,-1,41,40,0.015497301,21.19035119,AA,1657,8743.539465,5173.199942,5639.693456,5,2,CA,165,0,BE,1,1,31,0,200,0,INTERNET,1.429656444,other,1,1,0,2
0,0.9,0.112704674,31,11,40,0.031704794,-1.060841964,AD,1591,11415.85436,7187.359929,5463.03082,32,13,CA,211,0,BB,1,1,28,0,1000,0,INTERNET,3.881092443,linux,1,1,0,2
0,0.7,0.248770491,132,37,40,0.013581428,-0.896622308,AC,740,11703.722,4814.1254,5615.11576,1370,12,CA,198,0,BB,0,1,-1,0,1000,0,INTERNET,16.58097781,linux,1,1,0,2
0,0.4,0.879463769,-1,55,30,0.01887142,-0.807619518,AC,1956,8561.994322,6147.917745,5513.589021,1,12,CA,253,0,BB,0,1,-1,1,1500,0,INTERNET,64.64528935,linux,1,1,0,2
0,0.7,0.035963239,-1,49,30,0.016880677,-1.005413109,AA,2728,4172.190914,7506.596977,5399.216527,1787,13,CB,51,1,BF,0,1,11,0,200,0,INTERNET,5.178310872,windows,0,1,0,2
0,0.8,0.833525381,-1,127,30,0.010074104,-1.208796562,AC,2291,9054.05021,4712.70677,5596.3279,0,13,CA,10,0,BB,0,1,-1,0,200,0,INTERNET,9.381569491,windows,1,1,0,2
0,0.1,0.004905329,-1,151,20,0.018757371,-1.725989157,AC,1668,12741.39972,3889.609156,5497.082882,1,16,CA,83,0,BB,1,1,-1,0,200,0,INTERNET,1.949587914,other,1,1,0,2
0,0.8,0.737127657,-1,57,50,0.024911842,-1.200624828,AB,1021,7138.538448,4937.416197,5508.322988,662,6,CA,179,1,BB,1,0,2,0,1500,0,INTERNET,4.103721962,windows,0,1,0,2
0,0.4,0.60414988,-1,36,40,0.043112002,-1.252636932,AC,1271,7373.543092,4672.717984,5391.194844,0,10,CB,88,1,BB,0,1,-1,1,1000,0,INTERNET,4.590496007,other,1,1,0,2
0,0.1,0.773206262,-1,247,20,0.000306294,38.92369368,AA,828,1318.495648,4711.691161,5146.143013,1542,13,CA,179,1,BC,0,1,11,0,500,0,INTERNET,7.11028188,macintosh,0,1,0,2
0,0.9,0.096355554,-1,45,20,0.007580625,107.5833962,AA,1032,6968.080463,5656.860192,5181.635695,0,11,CA,312,0,BC,1,1,16,1,1500,0,INTERNET,1.666485218,windows,1,1,0,2
0,0.9,0.10376929,97,36,30,0.010751598,31.42937631,AA,1730,1012.489217,4054.599354,5594.70835,3,12,CA,109,0,BA,1,0,15,0,200,0,INTERNET,8.688783641,other,1,1,0,2
0,0.1,0.086801785,143,14,30,0.91463206,-1.559303331,AB,1087,8608.18401,5427.254577,5502.014737,815,19,CA,290,1,BA,0,1,1,0,1500,0,INTERNET,19.72807044,linux,1,1,0,2
0,0.6,0.856662663,11,10,30,0.013352692,-1.545933403,AC,1547,5390.327632,4051.969778,5154.20998,0,12,CA,112,0,BB,1,1,-1,1,200,0,INTERNET,1.549328819,windows,1,1,0,2
0,0.1,0.222042875,-1,111,40,0.029655165,-1.471351715,AC,1223,6418.545216,3996.754065,5211.356155,2,6,CC,99,0,BB,1,1,-1,0,200,0,INTERNET,5.048089955,linux,1,1,0,2
0,0.1,0.568656453,-1,23,20,0.013396509,-1.035593252,AB,1012,4764.546853,4174.49904,5538.985352,55,15,CD,77,0,BC,1,0,1,0,200,0,INTERNET,6.320605824,macintosh,0,1,0,2
0,0.3,0.887987198,-1,55,30,0.558633075,20.22527184,AA,5705,5845.576874,3496.060534,5200.54315,9,20,CA,46,0,BE,0,1,1,0,200,0,INTERNET,2.064313145,windows,0,1,0,2
0,0.2,0.1742007,-1,162,30,0.011921979,40.53103821,AA,2148,6108.807415,6472.969946,5478.739563,1,12,CA,54,1,BC,0,1,20,1,200,0,INTERNET,4.449467362,linux,1,1,0,2
0,0.9,0.784343396,149,172,40,0.012865079,51.10692005,AD,1838,995.0692323,6280.868776,5638.007143,6,12,CA,283,1,BA,0,1,1,0,1500,0,INTERNET,3.291167861,other,0,1,0,2
0,0.6,0.217802209,-1,29,30,0.014138244,-0.84344913,AB,757,5957.251199,3288.745648,5370.508964,14,4,CA,87,0,BC,0,1,25,0,200,0,INTERNET,6.046613759,other,0,1,0,2
0,0.9,0.76631047,63,15,30,0.020557885,-0.989209608,AC,1554,10373.11068,5238.243963,5136.07709,0,17,CF,40,1,BC,0,1,-1,0,200,0,INTERNET,6.031666342,linux,1,1,0,2
0,0.9,0.794299927,-1,50,40,0.027636229,-0.974156892,AB,1126,14522.72006,7192.248111,5168.231426,1,10,CA,139,0,BB,0,1,10,0,1000,0,INTERNET,1.134168024,linux,1,1,0,2
0,0.3,0.645317084,-1,105,30,0.00557895,25.20822831,AA,1664,6437.820251,5116.857081,5428.72329,1,12,CF,22,0,BC,0,1,15,0,200,0,INTERNET,6.962935333,other,0,1,0,2
0,0.1,0.847573276,-1,93,50,0.012209808,33.70870392,AA,1918,11259.10715,4891.328684,5508.786164,3,4,CA,177,0,BC,0,0,28,0,1500,0,INTERNET,9.303530873,windows,1,1,0,2
0,0.5,0.01540411,-1,137,50,0.019696849,-1.794081025,AD,1026,4573.028528,4201.498721,5919.906834,8,13,CA,321,1,BA,0,1,28,0,1500,0,INTERNET,12.44208204,linux,0,2,0,2
0,0.8,0.850661509,-1,28,30,0.031225932,-1.275301835,AB,1169,1567.179884,3636.755338,5697.32146,11,12,CA,203,0,BG,0,1,1,0,1500,0,INTERNET,12.05833764,linux,0,1,0,2
0,0.1,0.869077921,-1,53,20,0.00288615,49.59390803,AA,1938,12405.5233,5661.54158,5556.222062,1397,13,CE,89,1,BE,1,1,26,1,200,0,INTERNET,3.918143307,linux,0,1,0,2
0,0.9,0.586176758,-1,42,20,0.014528171,-0.48166789,AC,2266,7699.503241,6464.222848,5151.006187,0,12,CA,47,0,BB,0,1,-1,0,200,0,INTERNET,6.509545563,other,1,1,0,2
0,0.6,0.483830186,-1,122,50,0.029058356,-0.259355022,AC,781,1773.15839,4760.969719,5105.867006,1,5,CA,182,0,BB,0,1,-1,0,1000,0,INTERNET,9.415299892,windows,0,2,0,2
0,0.5,0.566024658,-1,69,50,0.49569097,-0.918740607,AC,1169,1525.563993,5064.517371,5515.239693,1,2,CA,138,1,BC,0,1,-1,0,200,0,INTERNET,17.04805147,linux,1,1,0,2
0,0.4,0.518031874,21,1,20,0.023694646,-1.504152193,AD,1261,5844.002696,5332.804015,5464.757247,10,22,CB,126,1,BC,0,1,31,0,200,0,INTERNET,1.686679634,windows,1,1,0,2
0,0.2,0.585131801,-1,249,50,2.371506943,29.09631789,AA,1167,2415.673081,4705.717425,5142.941554,47,5,CA,-52,1,BB,0,1,28,0,500,0,INTERNET,8.998689927,windows,1,1,0,2
0,0.1,0.911627478,-1,54,40,0.012672256,32.85558825,AA,1137,10968.7084,5523.818157,5427.837968,1537,7,CA,123,0,BC,0,1,10,1,200,0,INTERNET,4.764773995,macintosh,0,1,0,2
0,0.7,0.624722082,50,0,30,0.013371482,-1.4395814,AB,987,5417.888578,4353.511794,5651.437267,1957,5,CA,120,0,BC,0,1,7,0,200,0,INTERNET,2.541478787,linux,0,1,0,2
0,0.6,0.442942455,36,24,40,30.64177799,23.66487581,AA,1883,7268.84468,5057.412056,5226.1001,2,9,CB,106,1,BB,0,1,-1,0,200,0,INTERNET,5.896575633,other,1,1,0,2
0,0.5,0.048889562,-1,168,40,0.006800215,-0.83992875,AB,2387,2057.974327,4152.891774,5119.939084,12,8,CA,278,0,BA,1,1,2,0,1500,1,INTERNET,6.831320481,windows,1,1,0,2
0,0.7,0.997643547,295,14,30,0.001978329,49.96774508,AA,1707,7263.350024,5621.618907,5152.62639,11,6,CA,102,1,BB,1,1,22,1,500,0,INTERNET,15.35012059,linux,0,1,0,2
0,0.8,0.564094444,-1,95,30,0.010350442,-1.056519725,AC,3315,4545.292431,3291.112658,5671.255233,0,7,CB,109,1,BA,0,1,-1,0,200,0,INTERNET,5.944306535,macintosh,1,1,0,2
0,0.4,0.930488375,-1,20,20,3.361932272,-0.877648275,AB,778,15532.77443,6651.643867,5340.620052,7,9,CA,114,1,BC,0,1,-1,0,200,0,INTERNET,8.804645151,other,1,1,0,2
0,0.6,0.37645257,-1,151,30,0.008260913,49.95482997,AA,1144,13702.54678,6508.292081,5147.835375,1366,13,CA,42,1,BE,0,1,19,0,200,0,INTERNET,10.85504163,linux,0,1,0,2
0,0.8,0.722790349,-1,76,40,0.012671751,-0.677187582,AC,2311,5852.024072,5235.917369,5578.680032,0,8,CA,119,0,BC,1,0,-1,0,500,0,INTERNET,1.022465218,windows,0,1,0,2
0,0.9,0.447045261,12,7,60,0.018590043,-0.208530505,AB,882,6796.538324,4641.964011,5207.689261,16,1,CC,78,0,BC,0,1,20,0,200,0,INTERNET,12.99466571,linux,1,1,0,2
0,0.6,0.434232554,-1,44,30,0.024210015,-0.476496681,AC,1666,5539.231069,7765.114029,5722.517448,0,16,CA,96,0,BC,0,1,-1,0,200,0,INTERNET,3.790909832,other,1,1,0,2
0,0.8,0.189676931,-1,311,20,0.009297969,20.31612226,AA,3129,4353.782993,7066.134997,5602.893709,558,18,CA,145,1,BB,1,1,15,0,500,0,INTERNET,6.477506795,linux,0,1,0,2
0,0.4,0.772575042,-1,32,20,0.042743614,-1.612674791,AB,2164,6479.50349,5870.952783,5488.395573,9,16,CA,99,1,BE,0,1,1,0,200,0,INTERNET,2.068864683,other,1,1,0,2
0,0.2,0.250866059,-1,43,30,0.030788412,-1.703189622,AB,2101,4516.831164,3507.42285,5390.966449,8,16,CF,-22,1,BB,1,1,15,0,200,0,INTERNET,0.923774366,windows,1,1,0,2
0,0.7,0.992590202,159,3,60,0.023342544,-0.611517081,AD,1151,4618.896658,6754.327931,5226.105421,7,5,CD,111,1,BC,1,1,10,0,200,0,INTERNET,5.138996529,linux,1,1,0,2
0,0.7,0.59440684,-1,237,40,0.017019861,97.30168794,AD,1813,7832.849795,4820.508333,5450.672675,0,14,CA,124,1,BA,1,0,-1,0,500,0,INTERNET,5.403970329,macintosh,0,1,0,2
0,0.1,0.855045889,27,125,50,0.005901483,-0.833607819,AB,3002,10779.39539,7212.423779,5591.411722,13,4,CA,102,1,BA,1,0,1,0,200,0,INTERNET,11.08534401,linux,1,1,0,2
0,0.9,0.924696534,-1,231,40,0.010394426,-0.303912319,AB,980,6362.970008,7151.022295,5673.819546,1519,8,CA,171,0,BA,0,1,30,0,200,0,INTERNET,7.440197405,windows,1,1,0,2
0,0.7,0.829356729,-1,370,20,0.005744824,21.36338609,AA,927,6633.860386,4366.996329,5539.740901,34,18,CB,195,0,BE,0,1,10,1,1000,0,INTERNET,3.148083943,windows,1,1,0,2
0,0.1,0.338537504,-1,203,20,0.01332644,-0.99431652,AC,1526,4847.687782,5190.969145,5004.513053,0,4,CD,94,0,BE,0,1,-1,0,200,0,INTERNET,11.64968132,linux,1,1,0,2
0,0.7,0.309302573,-1,199,50,0.016888838,-0.977546634,AB,1019,6286.022921,4366.379766,4378.706823,0,6,CC,60,0,BA,1,0,5,0,200,0,INTERNET,3.415538431,other,1,1,0,2
0,0.7,0.135058432,-1,34,30,0.010495363,-0.550486099,AB,4768,5619.93349,4441.549014,5688.062259,18,13,CB,114,1,BB,0,1,30,0,200,0,INTERNET,9.013449014,windows,1,1,0,2
0,0.9,0.507565614,62,0,30,0.000668356,-0.541039907,AB,1595,14046.32529,7331.00968,5416.074615,816,20,CA,185,0,BB,0,1,1,0,1500,0,INTERNET,26.91997911,windows,0,1,0,2
0,0.9,0.828740607,-1,65,50,0.006252615,1.321759216,AA,3532,9484.047856,5710.658752,5487.485924,1546,6,CA,200,0,BE,1,1,22,0,1000,0,INTERNET,11.9086508,linux,1,1,0,2
0,0.8,0.511910523,316,9,30,12.62056505,-0.724464555,AB,1618,4185.661891,3919.703486,5635.164151,8,20,CF,87,0,BC,1,1,31,0,200,0,INTERNET,5.061421056,windows,1,1,0,2
0,0.7,0.137852357,10,1,20,0.020446208,-1.11057455,AB,1741,6436.661455,5942.792466,4709.098185,7,14,CA,81,1,BC,1,1,1,0,200,0,INTERNET,4.180300101,windows,0,1,0,2
0,0.3,0.188970275,-1,43,40,0.035260067,-1.337130384,AB,1098,3739.848418,3086.682887,5614.778502,2133,11,CB,211,1,BB,1,1,1,0,200,0,INTERNET,4.387520524,linux,1,1,0,2
0,0.9,0.999761464,-1,32,20,0.008866485,23.38026549,AA,832,8575.478861,5472.593009,5404.821646,3,14,CA,123,0,BC,0,1,1,0,200,0,INTERNET,6.225428627,other,1,1,0,2
0,0.8,0.337368062,-1,80,40,0.024163947,-1.040821184,AC,2982,5150.493021,4293.498127,5631.625493,0,2,CA,155,0,BA,0,1,-1,0,200,1,INTERNET,2.578793705,windows,0,1,0,2
0,0.8,0.3729686,-1,31,40,0.001716313,-1.074194354,AC,1507,3306.240201,5028.409362,5080.701283,1,8,CA,146,0,BC,1,1,-1,1,200,0,INTERNET,4.935847783,linux,0,1,0,2
0,0.6,0.762539929,-1,171,20,0.027322976,-1.132544905,AB,1238,6491.859859,4393.935332,5618.855126,27,15,CA,173,1,BE,0,1,26,0,200,0,INTERNET,0.709069368,linux,0,1,0,2
0,0.7,0.855873814,27,7,20,0.030538219,48.58268808,AB,1344,12679.01969,4248.727101,5205.68301,10,12,CA,261,1,BC,0,1,11,0,1000,0,INTERNET,23.69539511,linux,1,1,0,2
0,0.8,0.089178993,28,0,20,0.000178705,-1.32011506,AB,1734,9276.711363,7002.162184,5125.747461,10,13,CA,102,1,BC,0,1,21,0,200,0,INTERNET,4.491002514,linux,1,1,0,2
0,0.6,0.183281775,36,19,20,23.03530044,-1.574283141,AC,2636,5726.42767,9117.33363,5584.257092,0,12,CA,28,1,BC,0,1,-1,0,200,0,INTERNET,5.700003203,linux,1,1,0,2
0,0.6,0.069870762,-1,68,40,5.573386862,-1.338673432,AC,3371,7315.853277,5152.28848,5484.728213,2,12,CB,14,1,BB,1,1,-1,0,200,0,INTERNET,10.94217466,linux,1,1,0,2
0,0.3,0.439033072,-1,267,30,0.018111101,16.48606651,AA,5125,4210.881061,3553.407334,5675.379849,9,10,CA,120,0,BB,1,0,10,1,200,0,INTERNET,6.23480866,other,0,1,0,2
0,0.6,0.743700091,33,13,40,0.022337975,-0.471853731,AC,1207,6325.702566,4692.498095,5644.883367,0,9,CA,107,0,BC,0,1,-1,0,200,0,INTERNET,7.427509605,linux,1,1,0,2
0,0.5,0.86858833,-1,66,30,0.000260463,34.76033145,AA,1267,6269.952362,3795.370833,5176.869322,2017,12,CA,105,1,BC,0,1,28,0,500,0,INTERNET,5.208973122,other,1,1,0,2
0,0.8,0.031829776,110,218,30,0.008906057,-1.137757723,AB,3150,11486.5261,7314.660147,5515.155811,8,10,CA,95,0,BE,0,1,1,0,200,0,INTERNET,3.976169287,linux,1,1,0,2
0,0.6,0.140558514,-1,55,20,0.030701432,-1.002298651,AB,3086,16103.94603,5874.135465,5624.575085,6,13,CA,45,1,BC,0,1,15,0,200,0,INTERNET,11.57357319,windows,0,1,0,2
0,0.1,0.493280754,-1,43,20,0.009020577,-1.205583522,AB,2653,8508.499522,9082.277203,5545.712607,12,9,CA,27,1,BB,0,1,10,1,200,0,INTERNET,2.799722259,linux,1,2,0,2
0,0.7,0.498874292,-1,57,20,0.010575784,-0.863115201,AD,3327,4608.077478,5301.056228,5116.199644,0,25,CA,104,0,BE,0,1,10,0,200,0,INTERNET,2.535560952,other,0,1,0,2
0,0.9,0.699191813,-1,93,50,0.010756516,-0.951518813,AB,1137,3703.498961,5056.116656,5164.752866,2,7,CA,301,0,BA,0,0,-1,0,1000,0,INTERNET,2.058656088,windows,0,1,0,2
0,0.2,0.18192264,-1,43,30,0.028785504,-0.915507352,AA,2081,4108.295068,3873.165498,4461.965408,661,14,CB,48,1,BB,1,1,20,1,200,0,INTERNET,4.482773936,other,1,1,0,2
0,0.2,0.784954301,60,8,30,0.025394629,-1.489063684,AC,2163,3589.211361,3582.531878,5574.064041,0,19,CA,107,1,BC,1,1,-1,0,1000,0,INTERNET,40.40734375,linux,0,1,0,2
0,0.1,0.903808272,50,10,30,0.015900275,-0.811774236,AB,2152,5415.329745,3337.912819,5733.741381,13,15,CA,140,0,BC,1,1,22,0,200,0,INTERNET,7.240650469,windows,1,1,0,2
0,0.9,0.194820955,26,7,40,0.014999007,53.18518764,AA,1940,4377.625833,4397.62164,5234.652777,25,4,CA,84,1,BB,0,1,6,1,200,0,INTERNET,3.428170582,other,0,1,0,2
0,0.9,0.767911487,-1,56,50,0.01343672,-0.6533047,AC,734,6582.376259,4964.187857,5583.704014,14,8,CA,115,0,BB,1,1,-1,1,200,0,INTERNET,2.43518165,linux,1,1,0,2
0,0.7,0.658455271,103,39,40,0.006725637,-1.009932408,AB,946,5909.112824,4620.754466,5520.313761,12,7,CB,89,1,BB,0,1,11,1,200,0,INTERNET,4.016155223,windows,1,1,0,2
0,0.9,0.25301379,27,45,40,10.79163392,45.78896863,AA,633,9559.569628,2442.821894,4456.018703,804,5,CA,88,0,BB,1,1,28,0,200,0,INTERNET,6.145876015,windows,1,1,0,2
0,0.4,0.768195588,-1,103,20,10.27990759,20.55808463,AA,2915,7077.442363,7541.714813,5224.144071,2,23,CE,24,0,BE,0,1,31,0,200,0,INTERNET,4.127737723,other,0,1,0,2
0,0.7,0.444128862,11,18,60,21.5147375,-0.582468704,AC,763,10952.05338,6623.471377,5651.48297,0,2,CB,115,0,BB,0,1,-1,0,500,0,INTERNET,5.228615349,windows,0,1,0,2
0,0.6,0.9149438,-1,26,30,0.004613287,-0.823771898,AB,1130,6070.018334,4495.830725,5736.700583,1532,12,CF,92,1,BC,0,1,20,0,200,0,INTERNET,5.012423869,linux,1,1,0,2
0,0.5,0.900915067,-1,82,40,0.010353564,-1.426563436,AC,2455,3932.640267,3223.943064,5671.706207,0,12,CA,68,0,BC,0,1,-1,0,200,0,INTERNET,4.095541292,windows,1,1,0,2
0,0.9,0.893182466,-1,97,50,0.023778817,-0.426115212,AB,738,4754.530532,5029.205062,5207.783846,17,1,CB,95,0,BA,1,0,15,0,200,0,INTERNET,6.817307179,other,0,1,0,2
0,0.2,0.831668473,-1,28,50,0.00631071,-0.974066892,AD,1306,5110.976293,2896.33647,5243.885685,631,2,CA,119,1,BB,0,1,30,0,200,0,INTERNET,6.482941061,windows,1,1,0,2
0,0.4,0.864848218,-1,62,30,0.016944112,-1.17841197,AD,1188,1969.644266,4847.344965,5687.379203,16,7,CA,10,1,BB,1,0,5,0,200,0,INTERNET,5.803490462,windows,0,1,0,2
0,0.4,0.032948063,11,3,50,0.028402391,-0.538087299,AB,1908,13713.99021,7899.641596,5514.525287,7,5,CA,176,0,BC,0,1,15,0,500,0,INTERNET,16.64173689,other,0,1,0,2
0,0.8,0.723308476,-1,200,20,9.62256618,19.29681262,AA,1378,7295.538339,4960.773548,5652.147905,13,7,CA,56,0,BE,0,1,29,0,200,0,INTERNET,7.458818244,other,0,1,0,2
0,0.3,0.548093607,-1,243,60,0.022379512,42.86782562,AA,1992,4509.628333,3697.780383,5739.625595,659,3,CA,27,1,BB,1,1,10,0,200,0,INTERNET,6.785952319,windows,1,1,0,2
0,0.7,0.85414498,33,2,20,0.002521504,-0.655122255,AC,1567,6496.369115,4925.866149,5677.209006,1,11,CA,133,1,BC,0,1,-1,0,990,0,INTERNET,9.053166771,linux,0,1,0,2
0,0.5,0.561278985,10,13,40,8.673972277,-0.753171411,AC,1019,3162.751423,6209.092786,5498.551187,2,5,CD,73,0,BC,1,1,-1,0,200,0,INTERNET,1.611275707,linux,0,1,0,2
0,0.8,0.993515704,-1,36,40,0.005280106,-1.055231433,AC,2247,7288.572455,4828.669468,4969.780451,1,6,CA,295,1,BB,1,1,-1,1,1500,0,INTERNET,6.417891239,linux,0,1,0,2
0,0.2,0.410934622,-1,81,30,0.020899709,-1.352981027,AC,1311,6649.362387,8957.654607,5542.784708,0,7,CA,92,1,BC,0,1,-1,0,200,0,INTERNET,5.753577373,linux,1,1,0,2
0,0.1,0.607416718,-1,88,40,0.015916777,-1.416612607,AC,1774,12052.24341,7784.887252,5619.800324,1,7,CA,131,0,BB,0,1,-1,0,200,0,INTERNET,23.5150993,linux,1,1,0,2
0,0.2,0.275565004,11,6,20,0.017393266,-0.838711612,AB,210,6905.291269,4807.852054,5374.54738,18,11,CA,122,0,BC,0,1,11,0,200,0,INTERNET,5.419341339,other,1,1,0,2
0,0.6,0.875559051,100,10,40,9.19360835,-0.613973343,AC,3780,481.9336996,7836.576513,5669.734609,1,12,CA,168,1,BB,0,1,-1,0,200,1,INTERNET,5.553572145,linux,1,1,0,2
0,0.2,0.779977751,11,13,30,0.001917197,-1.164838045,AB,1256,7022.618299,5170.860463,5161.337409,1368,17,CB,82,1,BC,0,1,28,0,200,1,INTERNET,17.00624416,windows,1,1,0,2
0,0.8,0.908023292,-1,24,40,0.023815777,-1.296155661,AB,1000,6838.757774,4409.92825,5720.902006,14,4,CF,122,0,BB,1,1,5,0,200,0,INTERNET,12.18782217,other,1,1,0,2
0,0.5,0.415740993,199,4,50,0.020974132,52.56622295,AA,1659,2478.286851,5269.262083,5264.724635,630,7,CA,161,1,BC,0,1,21,1,200,0,INTERNET,19.09051168,windows,0,1,0,2
0,0.6,0.555726945,-1,39,30,0.019996553,44.16921707,AA,1611,5476.359274,4039.054913,5514.588556,10,5,CA,63,1,BB,0,1,28,0,200,0,INTERNET,9.044183469,linux,0,1,0,2
0,0.4,0.846540417,-1,69,20,0.010791855,-1.340366351,AC,1633,3886.866642,4571.04951,5148.631324,0,14,CA,104,1,BE,0,1,-1,0,200,0,INTERNET,6.357146654,windows,1,1,0,2
0,0.4,0.924062314,-1,71,40,0.016825776,17.71329178,AA,985,6523.378049,4687.287872,5635.983892,13,12,CA,235,0,BC,0,1,28,1,1000,0,INTERNET,19.30297402,other,1,1,0,2
0,0.5,0.037029132,-1,51,30,0.005681017,36.71257384,AA,1544,13040.71174,6667.861931,5391.086384,2,12,CA,149,0,BC,0,0,28,0,1000,0,INTERNET,3.932418779,linux,1,2,0,2
0,0.6,0.36984333,37,6,10,0.00412791,52.22834319,AA,597,8773.567223,6541.097883,5612.501967,1,13,CA,43,1,BE,0,1,1,0,200,0,INTERNET,10.63071016,macintosh,0,1,0,2
0,0.1,0.318282661,33,13,30,0.014992518,-1.264032127,AC,1600,6083.930403,6397.572115,5208.816746,3,10,CA,90,1,BC,0,1,-1,0,200,0,INTERNET,4.558234197,macintosh,1,1,0,2
0,0.8,0.865213455,-1,39,50,0.025600308,25.26048866,AA,2612,3427.244436,5293.652773,5361.030181,49,5,CA,208,0,BC,0,1,31,0,500,0,INTERNET,57.56443817,other,1,1,0,2
